Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.291084000,1,0,1,0
0.291188000,1,1,1,0
0.291292000,1,0,1,0
0.291396000,1,1,1,0
0.291500000,1,0,1,0
0.291604000,1,1,1,0
0.291708000,1,0,1,0
0.291813000,1,1,1,0
0.291916000,1,0,1,0
0.292021000,1,1,1,0
0.292125000,1,0,1,0
0.292333000,1,1,1,0
0.292437000,1,0,1,0
0.292541000,1,1,1,0
0.292645000,1,0,1,0
0.292749000,1,1,1,0
0.292853000,1,0,1,0
0.292957000,1,1,1,0
0.293165000,1,0,1,0
0.293269000,1,1,1,0
0.293373000,1,0,1,0
0.294101000,1,1,1,0
0.294205000,1,0,1,0
0.294309000,1,1,1,0
0.294413000,1,0,1,0
0.294517000,1,1,1,0
0.294621000,1,0,1,0
0.295141000,1,1,1,0
0.295245000,1,0,1,0
0.295557000,1,1,1,0
0.295661000,1,0,1,0
0.296181000,1,1,1,0
0.296285000,1,0,1,0
0.296598000,1,1,1,0
0.296701000,1,0,1,0
0.296806000,1,1,1,0
0.296910000,1,0,1,0
0.297118000,1,1,1,0
0.297326000,1,0,1,0
0.298262000,1,1,1,0
0.298366000,1,0,1,0
0.298470000,1,1,1,0
0.298574000,1,0,1,0
0.299302000,1,1,1,0
0.299510000,1,0,1,0
0.299718000,1,1,1,0
0.299822000,1,0,1,0
0.300134000,1,1,1,0
0.300342000,1,0,1,0
0.300446000,1,1,1,0
0.311241000,0,1,1,0
0.311346000,1,1,1,0
0.311450000,0,1,1,0
0.311554000,1,1,1,0
0.311658000,0,1,1,0
0.311762000,1,1,1,0
0.311866000,0,1,1,0
0.311971000,1,1,1,0
0.312075000,0,1,1,0
0.312179000,1,1,1,0
0.312283000,0,1,1,0
0.312492000,1,1,1,0
0.312596000,0,1,1,0
0.312700000,1,1,1,0
0.312804000,0,1,1,0
0.312908000,1,1,1,0
0.313012000,0,1,1,0
0.313117000,1,1,1,0
0.313325000,0,1,1,0
0.313429000,1,1,1,0
0.313533000,0,1,1,0
0.314263000,1,1,1,0
0.314367000,0,1,1,0
0.314471000,1,1,1,0
0.314575000,0,1,1,0
0.315305000,1,1,1,0
0.315409000,0,1,1,0
0.315721000,1,1,1,0
0.315825000,0,1,1,0
0.316034000,1,1,1,0
0.316138000,0,1,1,0
0.316346000,1,1,1,0
0.316485000,1,0,1,0
0.316589000,1,1,1,0
0.316693000,1,0,1,0
0.316797000,1,1,1,0
0.316901000,1,0,1,0
0.317005000,1,1,1,0
0.317109000,1,0,1,0
0.317213000,1,1,1,0
0.317317000,1,0,1,0
0.317421000,1,1,1,0
0.317525000,1,0,1,0
0.317733000,1,1,1,0
0.317837000,1,0,1,0
0.317941000,1,1,1,0
0.318045000,1,0,1,0
0.318149000,1,1,1,0
0.318253000,1,0,1,0
0.318357000,1,1,1,0
0.318565000,1,0,1,0
0.318669000,1,1,1,0
0.318773000,1,0,1,0
0.319502000,1,1,1,0
