Time [s],Channel 0,Channel 1,Channel 2,Channel 3
0.587131000,1,0,1,0
0.587235000,1,1,1,0
0.587339000,1,0,1,0
0.587443000,1,1,1,0
0.587547000,1,0,1,0
0.587651000,1,1,1,0
0.587755000,1,0,1,0
0.587859000,1,1,1,0
0.587963000,1,0,1,0
0.588172000,1,1,1,0
0.588275000,1,0,1,0
0.588380000,1,1,1,0
0.588484000,1,0,1,0
0.588588000,1,1,1,0
0.588692000,1,0,1,0
0.588796000,1,1,1,0
0.589004000,1,0,1,0
0.589108000,1,1,1,0
0.589212000,1,0,1,0
0.589940000,1,1,1,0
0.590044000,1,0,1,0
0.590148000,1,1,1,0
0.590252000,1,0,1,0
0.590356000,1,1,1,0
0.590460000,1,0,1,0
0.590980000,1,1,1,0
0.591084000,1,0,1,0
0.591396000,1,1,1,0
0.591500000,1,0,1,0
0.592020000,1,1,1,0
0.592124000,1,0,1,0
0.592436000,1,1,1,0
0.592540000,1,0,1,0
0.592644000,1,1,1,0
0.592748000,1,0,1,0
0.593061000,1,1,1,0
0.593165000,1,0,1,0
0.594101000,1,1,1,0
0.594205000,1,0,1,0
0.595141000,1,1,1,0
0.595245000,1,0,1,0
0.595661000,1,1,1,0
0.595765000,1,0,1,0
0.595869000,1,1,1,0
0.596077000,1,0,1,0
0.596181000,1,1,1,0
0.607077000,0,1,1,0
0.607181000,1,1,1,0
0.607285000,0,1,1,0
0.607390000,1,1,1,0
0.607494000,0,1,1,0
0.607598000,1,1,1,0
0.607702000,0,1,1,0
0.607806000,1,1,1,0
0.607910000,0,1,1,0
0.608015000,1,1,1,0
0.608119000,0,1,1,0
0.608327000,1,1,1,0
0.608431000,0,1,1,0
0.608536000,1,1,1,0
0.608640000,0,1,1,0
0.608744000,1,1,1,0
0.608848000,0,1,1,0
0.608952000,1,1,1,0
0.609161000,0,1,1,0
0.609265000,1,1,1,0
0.609369000,0,1,1,0
0.610098000,1,1,1,0
0.610202000,0,1,1,0
0.610307000,1,1,1,0
0.610411000,0,1,1,0
0.611140000,1,1,1,0
0.611244000,0,1,1,0
0.611557000,1,1,1,0
0.611661000,0,1,1,0
0.611869000,1,1,1,0
0.611973000,0,1,1,0
0.612182000,1,1,1,0
0.612262000,1,0,1,0
0.612366000,1,1,1,0
0.612470000,1,0,1,0
0.612574000,1,1,1,0
0.612678000,1,0,1,0
0.612782000,1,1,1,0
0.612886000,1,0,1,0
0.612990000,1,1,1,0
0.613094000,1,0,1,0
0.613198000,1,1,1,0
0.613302000,1,0,1,0
0.613510000,1,1,1,0
0.613614000,1,0,1,0
0.613718000,1,1,1,0
0.613822000,1,0,1,0
0.613926000,1,1,1,0
0.614030000,1,0,1,0
0.614134000,1,1,1,0
0.614342000,1,0,1,0
0.614446000,1,1,1,0
0.614550000,1,0,1,0
0.615278000,1,1,1,0
0.615382000,1,0,1,0
0.615486000,1,1,1,0
0.615590000,1,0,1,0
0.615694000,1,1,1,0
0.615798000,1,0,1,0
0.616318000,1,1,1,0
0.616422000,1,0,1,0
0.616734000,1,1,1,0
0.616838000,1,0,1,0
0.617047000,1,1,1,0
0.617150000,1,0,1,0
0.617359000,1,1,1,0
0.617463000,1,0,1,0
0.617775000,1,1,1,0
0.617879000,1,0,1,0
0.617983000,1,1,1,0
0.618087000,1,0,1,0
0.618399000,1,1,1,0
0.618503000,1,0,1,0
0.619439000,1,1,1,0
0.619543000,1,0,1,0
0.620479000,1,1,1,0
0.620583000,1,0,1,0
0.621519000,1,1,1,0
0.640520000,0,1,1,0
0.640624000,1,1,1,0
0.640728000,0,1,1,0
0.640832000,1,1,1,0
0.640936000,0,1,1,0
0.641041000,1,1,1,0
0.641145000,0,1,1,0
0.641249000,1,1,1,0
0.641353000,0,1,1,0
0.641458000,1,1,1,0
0.641562000,0,1,1,0
0.641770000,1,1,1,0
0.641874000,0,1,1,0
0.641978000,1,1,1,0
0.642082000,0,1,1,0
0.642187000,1,1,1,0
0.642291000,0,1,1,0
0.642395000,1,1,1,0
0.642603000,0,1,1,0
0.642708000,1,1,1,0
0.642812000,0,1,1,0
0.643541000,1,1,1,0
0.643645000,0,1,1,0
0.643958000,1,1,1,0
0.644062000,0,1,1,0
0.644583000,1,1,1,0
0.644687000,0,1,1,0
0.644791000,1,1,1,0
0.644895000,0,1,1,0
0.645312000,1,1,1,0
0.645416000,0,1,1,0
0.645625000,1,1,1,0
0.645729000,0,1,1,0
0.645833000,1,1,1,0
0.645937000,0,1,1,0
0.646667000,1,1,1,0
0.646771000,0,1,1,0
0.647709000,1,1,1,0
0.647813000,0,1,1,0
0.648750000,1,1,1,0
0.648877000,1,0,1,0
0.648981000,1,1,1,0
0.649085000,1,0,1,0
0.649189000,1,1,1,0
0.649293000,1,0,1,0
0.649397000,1,1,1,0
0.649501000,1,0,1,0
0.649605000,1,1,1,0
0.649709000,1,0,1,0
0.649813000,1,1,1,0
0.649917000,1,0,1,0
0.650125000,1,1,1,0
0.650229000,1,0,1,0
0.650333000,1,1,1,0
0.650437000,1,0,1,0
0.650541000,1,1,1,0
0.650645000,1,0,1,0
0.650749000,1,1,1,0
0.650957000,1,0,1,0
0.651061000,1,1,1,0
0.651165000,1,0,1,0
0.651893000,1,1,1,0
0.651997000,1,0,1,0
0.652101000,1,1,1,0
0.652205000,1,0,1,0
0.652309000,1,1,1,0
0.652413000,1,0,1,0
0.652934000,1,1,1,0
0.653037000,1,0,1,0
0.653350000,1,1,1,0
0.653454000,1,0,1,0
0.653662000,1,1,1,0
0.653766000,1,0,1,0
0.653974000,1,1,1,0
0.654078000,1,0,1,0
0.654390000,1,1,1,0
0.654494000,1,0,1,0
0.654598000,1,1,1,0
0.654702000,1,0,1,0
0.655014000,1,1,1,0
0.655118000,1,0,1,0
0.656054000,1,1,1,0
0.656158000,1,0,1,0
0.657094000,1,1,1,0
0.657198000,1,0,1,0
0.658135000,1,1,1,0
0.872432000,0,1,1,0
0.872536000,1,1,1,0
0.872640000,0,1,1,0
