Time [s],HBX TX,HBX RX,RA RX,RA TX,DEC RX,DEC TX
0.033801250,1,1,1,1,1,0
0.033801292,1,0,1,1,1,0
0.033905250,1,0,1,1,1,1
0.033905333,1,1,1,1,1,1
0.034009292,1,1,1,1,1,0
0.034009333,1,0,1,1,1,0
0.034113292,1,0,1,1,1,1
0.034113417,1,1,1,1,1,1
0.034217333,1,1,1,1,1,0
0.034217375,1,0,1,1,1,0
0.034737417,1,0,1,1,1,1
0.034737500,1,1,1,1,1,1
0.034841458,1,1,1,1,1,0
0.034841500,1,0,1,1,1,0
0.035153500,1,0,1,1,1,1
0.035153583,1,1,1,1,1,1
0.035257542,1,1,1,1,1,0
0.035257583,1,0,1,1,1,0
0.035465583,1,0,1,1,1,1
0.035465625,1,1,1,1,1,1
0.035569625,1,1,1,1,1,0
0.035569667,1,0,1,1,1,0
0.035777625,1,0,1,1,1,1
0.035777708,1,1,1,1,1,1
0.035881667,1,1,1,1,1,0
0.035881708,1,0,1,1,1,0
0.036193708,1,0,1,1,1,1
0.036193792,1,1,1,1,1,1
0.036297750,1,1,1,1,1,0
0.036297792,1,0,1,1,1,0
0.036401750,1,0,1,1,1,1
0.036401833,1,1,1,1,1,1
0.036505792,1,1,1,1,1,0
0.036505833,1,0,1,1,1,0
0.036713833,1,0,1,1,1,1
0.036713917,1,1,1,1,1,1
0.036921875,1,1,1,1,1,0
0.036921917,1,0,1,1,1,0
0.037858042,1,0,1,1,1,1
0.037858125,1,1,1,1,1,1
0.037962083,1,1,1,1,1,0
0.037962125,1,0,1,1,1,0
0.038066083,1,0,1,1,1,1
0.038066167,1,1,1,1,1,1
0.038170125,1,1,1,1,1,0
0.038170167,1,0,1,1,1,0
0.038274125,1,0,1,1,1,1
0.038274208,1,1,1,1,1,1
0.038482167,1,1,1,1,1,0
0.038482208,1,0,1,1,1,0
0.038794208,1,0,1,1,1,1
0.038794292,1,1,1,1,1,1
0.039002292,1,1,1,1,1,0
0.039002333,1,0,1,1,1,0
0.039106292,1,0,1,1,1,1
0.039106375,1,1,1,1,1,1
0.039314333,1,1,1,1,1,0
0.039314375,1,0,1,1,1,0
0.039626375,1,0,1,1,1,1
0.039626458,1,1,1,1,1,1
0.039730417,1,1,1,1,1,0
0.039730458,1,0,1,1,1,0
0.039938458,1,0,1,1,1,1
0.039938542,1,1,1,1,1,1
0.058863667,1,1,1,1,0,1
0.058863708,0,1,0,1,0,1
0.058968000,1,1,1,1,1,1
0.059072042,0,1,0,1,0,1
0.059176375,1,1,1,1,1,1
0.059280417,0,1,0,1,0,1
0.059384750,1,1,1,1,1,1
0.059488792,0,1,0,1,0,1
0.059593083,1,1,0,1,0,1
0.059593125,1,1,1,1,1,1
0.059697167,0,1,0,1,0,1
0.059801458,1,1,1,1,1,1
0.059905500,1,1,1,1,0,1
0.059905542,0,1,0,1,0,1
0.060114000,1,1,0,1,0,1
0.060114042,1,1,1,1,1,1
0.060218083,0,1,0,1,0,1
0.060322375,1,1,1,1,1,1
0.060426417,1,1,1,1,0,1
0.060426458,0,1,0,1,0,1
0.060530750,1,1,1,1,1,1
0.060634792,0,1,0,1,0,1
0.060739125,1,1,1,1,1,1
0.060947375,0,1,0,1,0,1
0.061051667,1,1,1,1,1,1
0.061155708,0,1,0,1,0,1
0.061885125,1,1,1,1,1,1
0.061989208,0,1,0,1,0,1
0.062301875,1,1,1,1,1,1
0.062405917,0,1,0,1,0,1
0.062926958,1,1,0,1,1,1
0.062927000,1,1,1,1,1,1
0.063031042,0,1,0,1,0,1
0.063135333,1,1,1,1,1,1
0.063239375,1,1,1,1,0,1
0.063239417,0,1,0,1,0,1
0.063968792,1,1,0,1,0,1
0.063968833,1,1,1,1,1,1
0.064072875,0,1,0,1,0,1
0.064177167,1,1,1,1,1,1
0.064281208,1,1,1,1,0,1
0.064281250,0,1,0,1,0,1
0.065010625,1,1,1,1,1,1
0.065114708,0,1,0,1,0,1
0.066052458,1,1,0,1,0,1
0.066052500,1,1,1,1,1,1
0.066156542,0,1,0,1,0,1
0.066573375,1,1,0,1,0,1
0.066573417,1,1,1,1,1,1
0.066677458,0,1,0,1,0,1
0.066781750,1,1,1,1,1,1
0.066885833,0,1,0,1,0,1
0.067094333,1,1,1,1,1,1
0.067198375,0,1,0,1,0,1
0.067302667,1,1,1,1,0,1
0.067302708,1,1,1,1,1,1
0.067307833,1,1,1,0,1,1
0.067307875,1,0,1,0,1,1
0.067406750,0,0,0,0,0,1
0.067411833,0,0,0,1,0,1
0.067411917,0,1,0,1,0,1
0.067511042,1,1,1,1,1,1
0.067515875,1,1,1,0,1,1
0.067515917,1,0,1,0,1,1
0.067615083,1,0,1,0,0,1
0.067615125,0,0,0,0,0,1
0.067619875,0,0,0,1,0,1
0.067620000,0,1,0,1,0,1
0.067719417,1,1,1,1,1,1
0.067723917,1,1,1,0,1,1
0.067723958,1,0,1,0,1,1
0.067823458,0,0,0,0,0,1
0.067827917,0,0,0,1,0,1
0.067828042,0,1,0,1,0,1
0.067927792,1,1,1,1,1,1
0.067931958,1,1,1,0,1,1
0.067932000,1,0,1,0,1,1
0.068031833,0,0,0,0,0,1
0.068035958,0,0,0,1,0,1
0.068036083,0,1,0,1,0,1
0.068136167,1,1,1,1,1,1
0.068140000,1,1,1,0,1,1
0.068140042,1,0,1,0,1,1
0.068240208,0,0,0,0,0,1
0.068244000,0,0,0,1,0,1
0.068244125,0,1,0,1,0,1
0.068348042,0,1,0,0,0,1
0.068348083,0,0,0,0,0,1
0.068448708,1,0,1,0,1,1
0.068552750,0,0,0,0,0,1
0.068556083,0,0,0,1,0,1
0.068556167,0,1,0,1,0,1
0.068657083,1,1,1,1,1,1
0.068660125,1,1,1,0,1,1
0.068660167,1,0,1,0,1,1
0.068761125,0,0,0,0,0,1
0.068764125,0,0,0,1,0,1
0.068764208,0,1,0,1,0,1
0.068865417,1,1,0,1,0,1
0.068865458,1,1,1,1,1,1
0.068868167,1,1,1,0,1,1
0.068868208,1,0,1,0,1,1
0.068969500,0,0,0,0,0,1
0.068972167,0,0,0,1,0,1
0.068972250,0,1,0,1,0,1
0.069073792,1,1,1,1,1,1
0.069076208,1,1,1,0,1,1
0.069076250,1,0,1,0,1,1
0.069180208,1,0,1,1,1,1
0.069180250,1,1,1,1,1,1
0.069282042,0,1,0,1,0,1
0.069386333,1,1,0,1,0,1
0.069386375,1,1,1,1,1,1
0.069388250,1,1,1,0,1,1
0.069388292,1,0,1,0,1,1
0.069490417,0,0,0,0,0,1
0.069492250,0,0,0,1,0,1
0.069492375,0,1,0,1,0,1
0.069596292,0,1,0,0,0,1
0.069596375,0,0,0,0,0,1
0.070219833,1,0,1,0,1,1
0.070323875,0,0,0,0,0,1
0.070324458,0,0,0,1,0,1
0.070324542,0,1,0,1,0,1
0.070428458,0,1,0,0,0,1
0.070428542,0,0,0,0,0,1
0.070532500,0,0,0,1,0,1
0.070532583,0,1,0,1,0,1
0.070636500,0,1,0,0,0,1
0.070636583,0,0,0,0,0,1
0.070636792,1,0,1,0,1,1
0.070740542,1,0,1,1,1,1
0.070740625,0,0,0,1,0,1
0.070740917,0,1,0,1,0,1
0.070844542,0,1,0,0,0,1
0.070844625,0,0,0,0,0,1
0.071261667,1,0,1,0,1,1
0.071364667,1,0,1,1,1,1
0.071364708,1,1,1,1,1,1
0.071365708,0,1,0,1,0,1
0.071468708,0,1,0,0,0,1
0.071468750,0,0,0,0,0,1
0.071470042,1,0,1,0,1,1
0.071574083,0,0,0,0,0,1
0.071780750,0,0,0,1,0,1
0.071780833,0,1,0,1,0,1
0.071884792,0,1,0,0,0,1
0.071884833,0,0,0,0,0,1
0.071990958,1,0,1,0,1,1
0.072095000,0,0,0,0,0,1
0.072303500,1,0,1,0,1,1
0.072404875,1,0,1,1,1,1
0.072404958,1,1,1,1,1,1
0.072407542,0,1,0,1,0,1
0.072508917,0,1,0,0,0,1
0.072508958,0,0,0,0,0,1
0.072820958,0,0,0,1,0,1
0.072821083,0,1,0,1,0,1
0.072925000,0,1,0,0,0,1
0.072925042,0,0,0,0,0,1
0.073029000,0,0,0,1,0,1
0.073029125,0,1,0,1,0,1
0.073133042,0,1,0,0,0,1
0.073133083,0,0,0,0,0,1
0.073345333,1,0,1,0,1,1
0.073445083,1,0,1,1,1,1
0.073445125,1,1,1,1,1,1
0.073449375,0,1,0,1,0,1
0.073549125,0,1,0,0,0,1
0.073549167,0,0,0,0,0,1
0.073653125,0,0,0,1,0,1
0.073653250,0,1,0,1,0,1
0.073757167,0,1,0,0,0,1
0.073757208,0,0,0,0,0,1
0.073861167,0,0,0,1,0,1
0.073861292,0,1,0,1,0,1
0.074387167,1,1,1,1,1,1
0.074491208,0,1,0,1,0,1
0.074589333,0,1,0,0,0,1
0.074589417,0,0,0,0,0,1
0.074693333,0,0,0,1,0,1
0.074693458,0,1,0,1,0,1
0.074797375,0,1,0,0,0,1
0.074797458,0,0,0,0,0,1
0.074901375,0,0,0,1,0,1
0.074901500,0,1,0,1,0,1
0.074908083,1,1,1,1,1,1
0.075012125,0,1,0,1,0,1
0.075109458,0,1,0,0,0,1
0.075109500,0,0,0,0,0,1
0.075116458,1,0,1,0,1,1
0.075213458,1,0,1,1,1,1
0.075213542,1,1,1,1,1,1
0.075220500,0,1,0,1,0,1
0.075421500,0,1,0,0,0,1
0.075421583,0,0,0,0,0,1
0.075429000,1,0,0,0,0,1
0.075429042,1,0,1,0,1,1
0.075525542,1,0,1,1,1,1
0.075525583,1,1,1,1,1,1
0.075617417,1,1,1,1,1,0
0.075617458,1,0,1,1,1,0
0.075629542,1,0,1,0,1,0
0.075721417,1,0,1,0,1,1
0.075733583,1,0,1,1,1,1
0.075733667,1,1,1,1,1,1
0.075825458,1,1,1,1,1,0
0.075825500,1,0,1,1,1,0
0.075929458,1,0,1,1,1,1
0.075929542,1,1,1,1,1,1
0.075941625,1,1,1,0,1,1
0.075941667,1,0,1,0,1,1
0.076033500,1,0,1,0,1,0
0.076045625,1,0,1,1,1,0
0.076137500,1,0,1,1,1,1
0.076137583,1,1,1,1,1,1
0.076149667,1,1,1,0,1,1
0.076149708,1,0,1,0,1,1
0.076241542,1,0,1,0,1,0
0.076345542,1,0,1,0,1,1
0.076449583,1,0,1,0,1,0
0.076461708,1,0,1,1,1,0
0.076553583,1,0,1,1,1,1
0.076553667,1,1,1,1,1,1
0.076657625,1,1,1,1,1,0
0.076657667,1,0,1,1,1,0
0.076865625,1,0,1,1,1,1
0.076865750,1,1,1,1,1,1
0.076969667,1,1,1,1,1,0
0.076969708,1,0,1,1,1,0
0.077073667,1,0,1,1,1,1
0.077073750,1,1,1,1,1,1
0.077177708,1,1,1,1,1,0
0.077177750,1,0,1,1,1,0
0.077281708,1,0,1,1,1,1
0.077281833,1,1,1,1,1,1
0.077385750,1,1,1,1,1,0
0.077385792,1,0,1,1,1,0
0.077489750,1,0,1,1,1,1
0.077489875,1,1,1,1,1,1
0.077697833,1,1,1,1,1,0
0.077697875,1,0,1,1,1,0
0.077801833,1,0,1,1,1,1
0.077801917,1,1,1,1,1,1
0.077905875,1,1,1,1,1,0
0.077905917,1,0,1,1,1,0
0.078634000,1,0,1,1,1,1
0.078634083,1,1,1,1,1,1
0.078738042,1,1,1,1,1,0
0.078738083,1,0,1,1,1,0
0.078842042,1,0,1,1,1,1
0.078842125,1,1,1,1,1,1
0.078946083,1,1,1,1,1,0
0.078946125,1,0,1,1,1,0
0.079050083,1,0,1,1,1,1
0.079050167,1,1,1,1,1,1
0.079154125,1,1,1,1,1,0
0.079154167,1,0,1,1,1,0
0.079674208,1,0,1,1,1,1
0.079674292,1,1,1,1,1,1
0.079778250,1,1,1,1,1,0
0.079778292,1,0,1,1,1,0
0.080090292,1,0,1,1,1,1
0.080090375,1,1,1,1,1,1
0.080194292,1,1,1,1,1,0
0.080194333,1,0,1,1,1,0
0.080402333,1,0,1,1,1,1
0.080402417,1,1,1,1,1,1
0.080506375,1,1,1,1,1,0
0.080506417,1,0,1,1,1,0
0.080714417,1,0,1,1,1,1
0.080714500,1,1,1,1,1,1
0.080818417,1,1,1,1,1,0
0.080818458,1,0,1,1,1,0
0.081130458,1,0,1,1,1,1
0.081130583,1,1,1,1,1,1
0.081234500,1,1,1,1,1,0
0.081234542,1,0,1,1,1,0
0.081338500,1,0,1,1,1,1
0.081338625,1,1,1,1,1,1
0.081442542,1,1,1,1,1,0
0.081442583,1,0,1,1,1,0
0.081650583,1,0,1,1,1,1
0.081650667,1,1,1,1,1,1
0.081858625,1,1,1,1,1,0
0.081858667,1,0,1,1,1,0
0.082794792,1,0,1,1,1,1
0.082794875,1,1,1,1,1,1
0.082898833,1,1,1,1,1,0
0.082898875,1,0,1,1,1,0
0.083002833,1,0,1,1,1,1
0.083002917,1,1,1,1,1,1
0.083106875,1,1,1,1,1,0
0.083106917,1,0,1,1,1,0
0.083210875,1,0,1,1,1,1
0.083210958,1,1,1,1,1,1
0.083418958,1,1,1,1,1,0
0.083419000,1,0,1,1,1,0
0.083731000,1,0,1,1,1,1
0.083731042,1,1,1,1,1,1
0.083939042,1,1,1,1,1,0
0.083939083,1,0,1,1,1,0
0.084251083,1,0,1,1,1,1
0.084251167,1,1,1,1,1,1
0.084355125,1,1,1,1,1,0
0.084355167,1,0,1,1,1,0
0.084459125,1,0,1,1,1,1
0.084459208,1,1,1,1,1,1
0.084563167,1,1,1,1,1,0
0.084563208,1,0,1,1,1,0
0.084875208,1,0,1,1,1,1
0.084875292,1,1,1,1,1,1
0.297652292,0,1,0,1,0,1
0.297756625,1,1,1,1,1,1
0.297860667,0,1,0,1,0,1
0.297965000,1,1,1,1,1,1
0.298069042,0,1,0,1,0,1
0.298173375,1,1,1,1,1,1
0.298277417,0,1,0,1,0,1
0.298381708,1,1,1,1,1,1
0.298485750,1,1,1,1,0,1
0.298485792,0,1,0,1,0,1
0.298590083,1,1,1,1,1,1
0.298694125,0,1,0,1,0,1
0.298902625,1,1,1,1,1,1
0.299006708,0,1,0,1,0,1
0.299111000,1,1,1,1,1,1
0.299215042,0,1,0,1,0,1
0.299319375,1,1,1,1,1,1
0.299423417,0,1,0,1,0,1
0.299527750,1,1,1,1,1,1
0.299735958,0,1,1,1,0,1
0.299736000,0,1,0,1,0,1
0.299840292,1,1,1,1,1,1
0.299944333,0,1,0,1,0,1
0.300673750,1,1,1,1,1,1
0.300777792,1,1,1,1,0,1
0.300777833,0,1,0,1,0,1
0.300882125,1,1,1,1,1,1
0.300986167,0,1,0,1,0,1
0.301715583,1,1,1,1,1,1
0.301819625,1,1,1,1,0,1
0.301819667,0,1,0,1,0,1
0.302132333,1,1,1,1,1,1
0.302236375,0,1,0,1,0,1
0.302757417,1,1,1,1,1,1
0.302917125,1,1,1,0,1,1
0.302917167,1,0,1,0,1,1
0.303021125,1,0,1,1,1,1
0.303021208,1,1,1,1,1,1
0.303125167,1,1,1,0,1,1
0.303125208,1,0,1,0,1,1
0.303229167,1,0,1,1,1,1
0.303229250,1,1,1,1,1,1
0.303333208,1,1,1,0,1,1
0.303333250,1,0,1,0,1,1
0.303437208,1,0,1,1,1,1
0.303437292,1,1,1,1,1,1
0.303541250,1,1,1,0,1,1
0.303541292,1,0,1,0,1,1
0.303645250,1,0,1,1,1,1
0.303645333,1,1,1,1,1,1
0.303749292,1,1,1,0,1,1
0.303749333,1,0,1,0,1,1
0.303853292,1,0,1,1,1,1
0.303853375,1,1,1,1,1,1
0.303957333,1,1,1,0,1,1
0.303957375,1,0,1,0,1,1
0.304165375,1,0,1,1,1,1
0.304165458,1,1,1,1,1,1
0.304269417,1,1,1,0,1,1
0.304269458,1,0,1,0,1,1
0.304373417,1,0,1,1,1,1
0.304373500,1,1,1,1,1,1
0.304477458,1,1,1,0,1,1
0.304477500,1,0,1,0,1,1
0.304581458,1,0,1,1,1,1
0.304581542,1,1,1,1,1,1
0.304685500,1,1,1,0,1,1
0.304685542,1,0,1,0,1,1
0.304789500,1,0,1,1,1,1
0.304789542,1,1,1,1,1,1
0.304997542,1,1,1,0,1,1
0.304997583,1,0,1,0,1,1
0.305101583,1,0,1,1,1,1
0.305101625,1,1,1,1,1,1
0.305205583,1,1,1,0,1,1
0.305205625,1,0,1,0,1,1
0.305933750,1,0,1,1,1,1
0.305933833,1,1,1,1,1,1
0.306037792,1,1,1,0,1,1
0.306037833,1,0,1,0,1,1
0.306141792,1,0,1,1,1,1
0.306141875,1,1,1,1,1,1
0.306245833,1,1,1,0,1,1
0.306245875,1,0,1,0,1,1
0.306349833,1,0,1,1,1,1
0.306349875,1,1,1,1,1,1
0.306453875,1,1,1,0,1,1
0.306453917,1,0,1,0,1,1
0.306973958,1,0,1,1,1,1
0.306974042,1,1,1,1,1,1
0.307078000,1,1,1,0,1,1
0.307078042,1,0,1,0,1,1
0.307390042,1,0,1,1,1,1
0.307390125,1,1,1,1,1,1
0.307494083,1,1,1,0,1,1
0.307494125,1,0,1,0,1,1
0.308014167,1,0,1,1,1,1
0.308014250,1,1,1,1,1,1
0.308118208,1,1,1,0,1,1
0.308118250,1,0,1,0,1,1
0.308430250,1,0,1,1,1,1
0.308430333,1,1,1,1,1,1
0.308534292,1,1,1,0,1,1
0.308534333,1,0,1,0,1,1
0.308638292,1,0,1,1,1,1
0.308638375,1,1,1,1,1,1
0.308742333,1,1,1,0,1,1
0.308742375,1,0,1,0,1,1
0.309054375,1,0,1,1,1,1
0.309054458,1,1,1,1,1,1
0.309158417,1,1,1,0,1,1
0.309158458,1,0,1,0,1,1
0.309262417,1,0,1,1,1,1
0.309262500,1,1,1,1,1,1
0.309366458,1,1,1,0,1,1
0.309366500,1,0,1,0,1,1
0.309470458,1,0,1,1,1,1
0.309470542,1,1,1,1,1,1
0.310198667,1,1,1,0,1,1
0.310198708,1,0,1,0,1,1
0.310302667,1,0,1,1,1,1
0.310302708,1,1,1,1,1,1
0.310406708,1,1,1,0,1,1
0.310406750,1,0,1,0,1,1
0.310510708,1,0,1,1,1,1
0.310510792,1,1,1,1,1,1
0.310718750,1,1,1,0,1,1
0.310718792,1,0,1,0,1,1
0.310822750,1,0,1,1,1,1
0.310822833,1,1,1,1,1,1
0.311030833,1,1,1,0,1,1
0.311030875,1,0,1,0,1,1
0.311134833,1,0,1,1,1,1
0.311134875,1,1,1,1,1,1
0.311238875,1,1,1,0,1,1
0.311238917,1,0,1,0,1,1
0.311550917,1,0,1,1,1,1
0.311550958,1,1,1,1,1,1
0.311654958,1,1,1,0,1,1
0.311655000,1,0,1,0,1,1
0.311758958,1,0,1,1,1,1
0.311759000,1,1,1,1,1,1
0.311863000,1,1,1,0,1,1
0.311863042,1,0,1,0,1,1
0.311967000,1,0,1,1,1,1
0.311967042,1,1,1,1,1,1
0.323073083,0,1,0,1,0,1
0.323177375,1,1,0,1,0,1
0.323177417,1,1,1,1,1,1
0.323281458,0,1,0,1,0,1
0.323385750,1,1,1,1,1,1
0.323489833,0,1,0,1,0,1
0.323594125,1,1,1,1,1,1
0.323698167,0,1,1,1,0,1
0.323698208,0,1,0,1,0,1
0.323802500,1,1,1,1,1,1
0.323906542,0,1,0,1,0,1
0.324010875,1,1,1,1,1,1
0.324114917,0,1,0,1,0,1
0.324323417,1,1,1,1,1,1
0.324427458,0,1,0,1,0,1
0.324531792,1,1,1,1,1,1
0.324635833,0,1,0,1,0,1
0.324740167,1,1,1,1,1,1
0.324844208,0,1,0,1,0,1
0.324948500,1,1,1,1,0,1
0.324948542,1,1,1,1,1,1
0.325156750,0,1,0,1,0,1
0.325261083,1,1,1,1,1,1
0.325365125,0,1,0,1,0,1
0.326094542,1,1,1,1,1,1
0.326198583,0,1,0,1,0,1
0.326302917,1,1,1,1,1,1
0.326406958,0,1,0,1,0,1
0.327136375,1,1,1,1,1,1
0.327240417,0,1,0,1,0,1
0.327553125,1,1,1,1,1,1
0.327657167,0,1,0,1,0,1
0.327865667,1,1,1,1,1,1
0.327969708,0,1,0,1,0,1
0.328178208,1,1,1,1,1,1
0.328282667,1,1,1,1,1,0
0.328282708,1,0,1,1,1,0
0.328386667,1,0,1,1,1,1
0.328386792,1,1,1,1,1,1
0.328490708,1,1,1,1,1,0
0.328490750,1,0,1,1,1,0
0.328594708,1,0,1,1,1,1
0.328594792,1,1,1,1,1,1
0.328698750,1,1,1,1,1,0
0.328698792,1,0,1,1,1,0
0.328802750,1,0,1,1,1,1
0.328802833,1,1,1,1,1,1
0.328906792,1,1,1,1,1,0
0.328906833,1,0,1,1,1,0
0.329010792,1,0,1,1,1,1
0.329010875,1,1,1,1,1,1
0.329114833,1,1,1,1,1,0
0.329114875,1,0,1,1,1,0
0.329218833,1,0,1,1,1,1
0.329218917,1,1,1,1,1,1
0.329322875,1,1,1,1,1,0
0.329322917,1,0,1,1,1,0
0.329530917,1,0,1,1,1,1
0.329531000,1,1,1,1,1,1
0.329634958,1,1,1,1,1,0
0.329635000,1,0,1,1,1,0
0.329738958,1,0,1,1,1,1
0.329739042,1,1,1,1,1,1
0.329843000,1,1,1,1,1,0
0.329843042,1,0,1,1,1,0
0.329947000,1,0,1,1,1,1
0.329947042,1,1,1,1,1,1
0.330051042,1,1,1,1,1,0
0.330051083,1,0,1,1,1,0
0.330155042,1,0,1,1,1,1
0.330155125,1,1,1,1,1,1
0.330363083,1,1,1,1,1,0
0.330363125,1,0,1,1,1,0
0.330467083,1,0,1,1,1,1
0.330467167,1,1,1,1,1,1
0.330571125,1,1,1,1,1,0
0.330571167,1,0,1,1,1,0
0.331299250,1,0,1,1,1,1
0.331299333,1,1,1,1,1,1
0.331403292,1,1,1,1,1,0
0.331403333,1,0,1,1,1,0
0.331507292,1,0,1,1,1,1
0.331507375,1,1,1,1,1,1
0.331611333,1,1,1,1,1,0
0.331611375,1,0,1,1,1,0
0.331715333,1,0,1,1,1,1
0.331715417,1,1,1,1,1,1
0.331819375,1,1,1,1,1,0
0.331819417,1,0,1,1,1,0
0.332339458,1,0,1,1,1,1
0.332339542,1,1,1,1,1,1
0.332443500,1,1,1,1,1,0
0.332443542,1,0,1,1,1,0
0.332755542,1,0,1,1,1,1
0.332755625,1,1,1,1,1,1
0.332859583,1,1,1,1,1,0
0.332859625,1,0,1,1,1,0
0.333067583,1,0,1,1,1,1
0.333067667,1,1,1,1,1,1
0.333171625,1,1,1,1,1,0
0.333171667,1,0,1,1,1,0
0.333379667,1,0,1,1,1,1
0.333379750,1,1,1,1,1,1
0.333483708,1,1,1,1,1,0
0.333483750,1,0,1,1,1,0
0.333795750,1,0,1,1,1,1
0.333795833,1,1,1,1,1,1
0.333899792,1,1,1,1,1,0
0.333899833,1,0,1,1,1,0
0.334003792,1,0,1,1,1,1
0.334003875,1,1,1,1,1,1
0.334107833,1,1,1,1,1,0
0.334107875,1,0,1,1,1,0
0.334315833,1,0,1,1,1,1
0.334315917,1,1,1,1,1,1
0.334523917,1,1,1,1,1,0
0.334523958,1,0,1,1,1,0
0.335460083,1,0,1,1,1,1
0.335460125,1,1,1,1,1,1
0.335564083,1,1,1,1,1,0
0.335564125,1,0,1,1,1,0
0.335876125,1,0,1,1,1,1
0.335876208,1,1,1,1,1,1
0.336084208,1,1,1,1,1,0
0.336084250,1,0,1,1,1,0
0.336396250,1,0,1,1,1,1
0.336396333,1,1,1,1,1,1
0.336604292,1,1,1,1,1,0
0.336604333,1,0,1,1,1,0
0.337020375,1,0,1,1,1,1
0.337020458,1,1,1,1,1,1
0.337124417,1,1,1,1,1,0
0.337124458,1,0,1,1,1,0
0.337332417,1,0,1,1,1,1
0.337332500,1,1,1,1,1,1
0.356516000,0,1,0,1,0,1
0.356620292,1,1,1,1,1,1
0.356724375,0,1,0,1,0,1
0.356828667,1,1,1,1,1,1
0.356932708,0,1,1,1,0,1
0.356932750,0,1,0,1,0,1
0.357037042,1,1,1,1,1,1
0.357141083,0,1,0,1,0,1
0.357245417,1,1,1,1,1,1
0.357349458,0,1,0,1,0,1
0.357453792,1,1,1,1,1,1
0.357557833,0,1,0,1,0,1
0.357766333,1,1,1,1,1,1
0.357870375,0,1,0,1,0,1
0.357974708,1,1,1,1,1,1
0.358078750,0,1,0,1,0,1
0.358183042,1,1,0,1,0,1
0.358183083,1,1,1,1,1,1
0.358287125,0,1,0,1,0,1
0.358391417,1,1,1,1,1,1
0.358599667,0,1,0,1,0,1
0.358703958,1,1,0,1,0,1
0.358704000,1,1,1,1,1,1
0.358808042,0,1,0,1,0,1
0.359537458,1,1,1,1,1,1
0.359641500,0,1,0,1,0,1
0.359954167,1,1,1,1,1,1
0.360058208,1,1,1,1,0,1
0.360058250,0,1,0,1,0,1
0.360579292,1,1,1,1,1,1
0.360683333,0,1,0,1,0,1
0.360787625,1,1,0,1,0,1
0.360787667,1,1,1,1,1,1
0.360891708,0,1,0,1,0,1
0.361621125,1,1,1,1,1,1
0.361725167,0,1,0,1,0,1
0.361829458,1,1,0,1,0,1
0.361829500,1,1,1,1,1,1
0.361933542,0,1,0,1,0,1
0.362662958,1,1,1,1,1,1
0.362767000,0,1,0,1,0,1
0.363704792,1,1,1,1,1,1
0.363808833,0,1,0,1,0,1
0.364225708,1,1,1,1,1,1
0.364329750,0,1,0,1,0,1
0.364434083,1,1,1,1,1,1
0.364538125,0,1,0,1,0,1
0.364746625,1,1,1,1,1,1
0.364850667,0,1,0,1,0,1
0.364914083,0,1,0,0,0,1
0.364914167,0,0,0,0,0,1
0.364955000,1,0,1,0,1,1
0.365018083,1,0,1,1,1,1
0.365018167,1,1,1,1,1,1
0.365059042,0,1,0,1,0,1
0.365122125,0,1,0,0,0,1
0.365122208,0,0,0,0,0,1
0.365163375,1,0,1,0,1,1
0.365226125,1,0,1,1,1,1
0.365226208,1,1,1,1,1,1
0.365267417,0,1,0,1,0,1
0.365330167,0,1,0,0,0,1
0.365330250,0,0,0,0,0,1
0.365371750,1,0,1,0,1,1
0.365434208,1,0,1,1,1,1
0.365434250,1,1,1,1,1,1
0.365475750,1,1,1,1,0,1
0.365475792,0,1,0,1,0,1
0.365538208,0,1,0,0,0,1
0.365538292,0,0,0,0,0,1
0.365580125,1,0,1,0,1,1
0.365642250,1,0,1,1,1,1
0.365642292,1,1,1,1,1,1
0.365684125,0,1,0,1,0,1
0.365746250,0,1,0,0,0,1
0.365746333,0,0,0,0,0,1
0.365788458,1,0,0,0,0,1
0.365788500,1,0,1,0,1,1
0.365850292,1,0,1,1,1,1
0.365850333,1,1,1,1,1,1
0.365892500,0,1,0,1,0,1
0.365954333,0,1,0,0,0,1
0.365954375,0,0,0,0,0,1
0.366101042,1,0,1,0,1,1
0.366162333,1,0,1,1,1,1
0.366162417,1,1,1,1,1,1
0.366205042,0,1,0,1,0,1
0.366266375,0,1,0,0,0,1
0.366266417,0,0,0,0,0,1
0.366309375,1,0,0,0,0,1
0.366309417,1,0,1,0,1,1
0.366370375,1,0,1,1,1,1
0.366370458,1,1,1,1,1,1
0.366413417,0,1,0,1,0,1
0.366474417,0,1,0,0,0,1
0.366474458,0,0,0,0,0,1
0.366517750,1,0,1,0,1,1
0.366578417,1,0,1,1,1,1
0.366578500,1,1,1,1,1,1
0.366621792,0,1,0,1,0,1
0.366682458,0,1,0,0,0,1
0.366682500,0,0,0,0,0,1
0.366726125,1,0,1,0,1,1
0.366786458,1,0,1,1,1,1
0.366786542,1,1,1,1,1,1
0.366934333,0,1,0,1,0,1
0.366994542,0,1,0,0,0,1
0.366994583,0,0,0,0,0,1
0.367038667,1,0,1,0,1,1
0.367098542,1,0,1,1,1,1
0.367098625,1,1,1,1,1,1
0.367142708,0,1,0,1,0,1
0.367202583,0,1,0,0,0,1
0.367202625,0,0,0,0,0,1
0.367872167,1,0,1,0,1,1
0.367930708,1,0,1,1,1,1
0.367930792,1,1,1,1,1,1
0.367976167,0,1,0,1,0,1
