Time [s],HBX TX,HBX RX,RA RX,RA TX,DEC RX,DEC TX
0.322958333,1,1,1,1,1,1
0.323062250,1,1,1,1,1,0
0.323062292,1,0,1,1,1,0
0.323166292,1,0,1,1,1,1
0.323166375,1,1,1,1,1,1
0.323270292,1,1,1,1,1,0
0.323270333,1,0,1,1,1,0
0.323790375,1,0,1,1,1,1
0.323790500,1,1,1,1,1,1
0.323894417,1,1,1,1,1,0
0.323894458,1,0,1,1,1,0
0.324206458,1,0,1,1,1,1
0.324206542,1,1,1,1,1,1
0.324310500,1,1,1,1,1,0
0.324310542,1,0,1,1,1,0
0.324518542,1,0,1,1,1,1
0.324518625,1,1,1,1,1,1
0.324622583,1,1,1,1,1,0
0.324622625,1,0,1,1,1,0
0.324830583,1,0,1,1,1,1
0.324830667,1,1,1,1,1,1
0.324934625,1,1,1,1,1,0
0.324934667,1,0,1,1,1,0
0.325246667,1,0,1,1,1,1
0.325246750,1,1,1,1,1,1
0.325350708,1,1,1,1,1,0
0.325350750,1,0,1,1,1,0
0.325454708,1,0,1,1,1,1
0.325454792,1,1,1,1,1,1
0.325558750,1,1,1,1,1,0
0.325558792,1,0,1,1,1,0
0.325870792,1,0,1,1,1,1
0.325870875,1,1,1,1,1,1
0.325974833,1,1,1,1,1,0
0.325974875,1,0,1,1,1,0
0.326078833,1,0,1,1,1,1
0.326078917,1,1,1,1,1,1
0.327015042,1,1,1,1,1,0
0.327015083,1,0,1,1,1,0
0.327327083,1,0,1,1,1,1
0.327327167,1,1,1,1,1,1
0.328055250,1,1,1,1,1,0
0.328055292,1,0,1,1,1,0
0.328367292,1,0,1,1,1,1
0.328367375,1,1,1,1,1,1
0.328783375,1,1,1,1,1,0
0.328783417,1,0,1,1,1,0
0.328991417,1,0,1,1,1,1
0.328991500,1,1,1,1,1,1
0.347921167,0,1,0,1,0,1
0.348025500,1,1,1,1,1,1
0.348129542,0,1,0,1,0,1
0.348233875,1,1,1,1,1,1
0.348337917,0,1,0,1,0,1
0.348442208,1,1,0,1,0,1
0.348442250,1,1,1,1,1,1
0.348546292,0,1,0,1,0,1
0.348650583,1,1,1,1,1,1
0.348754625,1,1,1,1,0,1
0.348754667,0,1,0,1,0,1
0.348858958,1,1,1,1,1,1
0.348963000,0,1,0,1,0,1
0.349171500,1,1,1,1,1,1
0.349275542,1,1,1,1,0,1
0.349275583,0,1,0,1,0,1
0.349379875,1,1,1,1,1,1
0.349483917,0,1,0,1,0,1
0.349588250,1,1,1,1,1,1
0.349692292,0,1,0,1,0,1
0.349796625,1,1,1,1,1,1
0.350004833,0,1,0,1,0,1
0.350109167,1,1,1,1,1,1
0.350213208,0,1,0,1,0,1
0.350942625,1,1,1,1,1,1
0.351046667,0,1,0,1,0,1
0.351359375,1,1,1,1,1,1
0.351463417,0,1,0,1,0,1
0.351984458,1,1,1,1,1,1
0.352088500,0,1,0,1,0,1
0.352192833,1,1,1,1,1,1
0.352296875,0,1,0,1,0,1
0.352713750,1,1,1,1,1,1
0.352817792,0,1,0,1,0,1
0.353026292,1,1,1,1,1,1
0.353130333,0,1,0,1,0,1
0.353234667,1,1,1,1,1,1
0.353338708,0,1,0,1,0,1
0.354068125,1,1,1,1,1,1
0.354172167,0,1,0,1,0,1
0.355109958,1,1,1,1,1,1
0.355214000,0,1,1,1,0,1
0.355214042,0,1,0,1,0,1
0.356151792,1,1,1,1,1,1
0.356348750,1,1,1,1,1,0
0.356348792,1,0,1,1,1,0
0.356452750,1,0,1,1,1,1
0.356452833,1,1,1,1,1,1
0.356556792,1,1,1,1,1,0
0.356556833,1,0,1,1,1,0
0.356660792,1,0,1,1,1,1
0.356660875,1,1,1,1,1,1
0.356764833,1,1,1,1,1,0
0.356764875,1,0,1,1,1,0
0.356868833,1,0,1,1,1,1
0.356868917,1,1,1,1,1,1
0.356972875,1,1,1,1,1,0
0.356972917,1,0,1,1,1,0
0.357076875,1,0,1,1,1,1
0.357076958,1,1,1,1,1,1
0.357180917,1,1,1,1,1,0
0.357180958,1,0,1,1,1,0
0.357284917,1,0,1,1,1,1
0.357285000,1,1,1,1,1,1
0.357388958,1,1,1,1,1,0
0.357389000,1,0,1,1,1,0
0.357597000,1,0,1,1,1,1
0.357597083,1,1,1,1,1,1
0.357701000,1,1,1,1,1,0
0.357701042,1,0,1,1,1,0
0.357805042,1,0,1,1,1,1
0.357805125,1,1,1,1,1,1
0.357909042,1,1,1,1,1,0
0.357909083,1,0,1,1,1,0
0.358013083,1,0,1,1,1,1
0.358013167,1,1,1,1,1,1
0.358117083,1,1,1,1,1,0
0.358117125,1,0,1,1,1,0
0.358221125,1,0,1,1,1,1
0.358221208,1,1,1,1,1,1
0.358429167,1,1,1,1,1,0
0.358429208,1,0,1,1,1,0
0.358533167,1,0,1,1,1,1
0.358533250,1,1,1,1,1,1
0.358637208,1,1,1,1,1,0
0.358637250,1,0,1,1,1,0
0.359365333,1,0,1,1,1,1
0.359365417,1,1,1,1,1,1
0.359469375,1,1,1,1,1,0
0.359469417,1,0,1,1,1,0
0.359573375,1,0,1,1,1,1
0.359573458,1,1,1,1,1,1
0.359677417,1,1,1,1,1,0
0.359677458,1,0,1,1,1,0
0.359781417,1,0,1,1,1,1
0.359781500,1,1,1,1,1,1
0.359885458,1,1,1,1,1,0
0.359885500,1,0,1,1,1,0
0.360405542,1,0,1,1,1,1
0.360405625,1,1,1,1,1,1
0.360509583,1,1,1,1,1,0
0.360509625,1,0,1,1,1,0
0.360821625,1,0,1,1,1,1
0.360821708,1,1,1,1,1,1
0.360925667,1,1,1,1,1,0
0.360925708,1,0,1,1,1,0
0.361133667,1,0,1,1,1,1
0.361133750,1,1,1,1,1,1
0.361237708,1,1,1,1,1,0
0.361237750,1,0,1,1,1,0
0.361445750,1,0,1,1,1,1
0.361445833,1,1,1,1,1,1
0.361549750,1,1,1,1,1,0
0.361549833,1,0,1,1,1,0
0.361861833,1,0,1,1,1,1
0.361861917,1,1,1,1,1,1
0.361965833,1,1,1,1,1,0
0.361965875,1,0,1,1,1,0
0.362069875,1,0,1,1,1,1
0.362069958,1,1,1,1,1,1
0.362173875,1,1,1,1,1,0
0.362173917,1,0,1,1,1,0
0.362485917,1,0,1,1,1,1
0.362486042,1,1,1,1,1,1
0.362589958,1,1,1,1,1,0
0.362590000,1,0,1,1,1,0
0.362693958,1,0,1,1,1,1
0.362694083,1,1,1,1,1,1
0.363630167,1,1,1,1,1,0
0.363630208,1,0,1,1,1,0
0.363942208,1,0,1,1,1,1
0.363942292,1,1,1,1,1,1
0.364670375,1,1,1,1,1,0
0.364670417,1,0,1,1,1,0
0.364982417,1,0,1,1,1,1
0.364982500,1,1,1,1,1,1
0.365398500,1,1,1,1,1,0
0.365398542,1,0,1,1,1,0
0.365606542,1,0,1,1,1,1
0.365606625,1,1,1,1,1,1
0.578791625,0,1,0,1,0,1
0.578895958,1,1,1,1,1,1
0.579000000,0,1,0,1,0,1
0.579104333,1,1,1,1,1,1
0.579208375,0,1,0,1,0,1
0.579312667,1,1,0,1,0,1
0.579312708,1,1,1,1,1,1
0.579416750,0,1,0,1,0,1
0.579521042,1,1,1,1,1,1
0.579625083,1,1,1,1,0,1
0.579625125,0,1,0,1,0,1
0.579729417,1,1,1,1,1,1
0.579833458,0,1,0,1,0,1
0.580041958,1,1,1,1,1,1
0.580146000,1,1,1,1,0,1
0.580146042,0,1,0,1,0,1
0.580250333,1,1,1,1,1,1
0.580354375,0,1,0,1,0,1
0.580458708,1,1,1,1,1,1
0.580562750,0,1,0,1,0,1
0.580667083,1,1,1,1,1,1
0.580875292,0,1,0,1,0,1
0.580979625,1,1,1,1,1,1
0.581083667,0,1,0,1,0,1
0.581813083,1,1,1,1,1,1
0.581917125,0,1,0,1,0,1
